Date,Close,High,Low,Open,Volume,Daily Return,Log Return,SMA_50,SMA_200,EMA_50,Volatility_30,RSI_14,symbol_income,reportedCurrency_income,cik_income,fillingDate_income,acceptedDate_income,calendarYear_income,period_income,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link_income,finalLink_income,symbol_balance,reportedCurrency_balance,cik_balance,fillingDate_balance,acceptedDate_balance,calendarYear_balance,period_balance,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link_balance,finalLink_balance,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome_cashflow,depreciationAndAmortization_cashflow,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cashflow,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,10Y Treasury Yield,5Y Treasury Yield,2Y Treasury Yield,30Y Treasury Yield,CPI,BAA Corporate Bond Spread,High Yield Bond Index,repurchaseOfStock,capital_calls,distributions
2021-11-19,130.6575469970703,133.63757787123393,129.69394150918862,133.539432489664,2867400,-0.0027919769849978904,-0.0027958818225782694,116.23115341186524,90.10289979934693,117.99167106444897,0.020195898514010317,65.3301884003996,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.54,1.22,0.52,1.91,278.824,1.73,3.24,0,2385576000,0
2021-11-22,128.82850646972656,133.55730680443938,128.73036106905994,131.20183080272827,4546200,-0.013998736157083691,-0.01409764259237555,116.52006591796875,90.43948808670044,118.41664500191084,0.02010686536146739,50.93425841089587,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.63,1.33,0.63,1.98,278.824,1.71,3.18,0,2385576000,0
2021-11-23,129.836669921875,130.89842053797452,127.49011229517716,128.06113612052286,2801900,0.007825624000270093,0.007795162621099898,116.80453216552735,90.77963508605957,118.86448911641924,0.020092622942500568,52.02539099510776,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.67,1.33,0.6,2.02,278.824,1.73,3.3,0,2385576000,0
2021-11-24,132.25462341308594,132.46876250119485,127.36522995602095,128.373449442892,2751700,0.01862303995216341,0.01845175444695967,117.06653732299804,91.13200265884399,119.38959242217086,0.019976905187573488,56.6404590667901,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.64,1.34,0.64,1.96,278.824,1.72,3.32,0,2385576000,0
2021-11-26,128.31097412109375,129.45302191355321,127.74886758060946,128.73032128394973,2670600,-0.029818611933698058,-0.030272226960159555,117.2418798828125,91.46552377700806,119.73945052801098,0.02073931285378061,52.079237147866806,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.48,1.16,0.5,1.83,278.824,1.82,3.62,0,2385576000,0
2021-11-29,132.8345489501953,133.39664180891282,130.3452319534394,130.4433773119904,3354100,0.0352547773881946,0.03464755815222974,117.53265792846679,91.8236245727539,120.25298379946919,0.021417185279601327,59.810685716654575,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.52,1.18,0.51,1.87,278.824,1.81,3.53,0,2385576000,0
2021-11-30,126.20533752441406,132.54014619215454,126.20533752441406,132.18324770121563,14190800,-0.04990577736118029,-0.05119411758065926,117.86205841064454,92.14801259994506,120.48640943574155,0.0237944893420997,43.48971715412368,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.43,1.14,0.52,1.78,278.824,1.81,3.67,0,2385576000,0
2021-12-01,122.81488800048828,130.3006626539818,122.34200936913366,128.4805278332962,4724700,-0.026864549395701376,-0.02723199723068008,118.0597348022461,92.4574536705017,120.57772232063358,0.024199738047871285,47.40016006422221,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.43,1.15,0.56,1.77,280.806,1.81,3.58,0,2385576000,0
2021-12-02,126.0179672241211,126.95479335081271,121.04826336457624,122.42229861514996,3218500,0.02608054508521862,0.025746247648996044,118.35245681762696,92.78378202438354,120.79106525802524,0.024467925402751063,49.89052654438777,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.44,1.21,0.63,1.76,280.806,1.8,3.54,0,2385576000,0
2021-12-03,120.67352294921875,127.9540877491098,118.66601517372342,127.24030448385479,4434800,-0.04241017683928616,-0.043335752237708906,118.51580459594726,93.08212390899658,120.7864557557191,0.025345403209288807,40.514047703874766,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.35,1.13,0.6,1.69,280.806,1.81,3.56,0,2385576000,0
2021-12-06,120.20066833496094,120.85198939743712,116.15888629892898,120.45049048534321,4793800,-0.003918462001451628,-0.003926159287942814,118.70492797851563,93.38006324768067,120.7634837000031,0.024356677207353922,40.189384390676224,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.43,1.21,0.65,1.75,280.806,1.79,3.41,0,2385576000,0
2021-12-07,124.31381225585938,126.23209212441839,122.85947996335148,122.99332199105729,3033600,0.03421897713111233,0.033646530387258566,119.00747512817382,93.69952737808228,120.902712270821,0.025030627249740894,44.48947246297266,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5233168000,2588758000,2644410000,0.505317238,0.4042795384375391,724646000,0,724646000,1891002000,2615648000,2615648000,125231000,166162000,3752041000,945768000,0.2813649399,1401377000,0.2677875046,-991122000,2617520000,0.5001788592,356014000,2261506000,0.432148557,3.24,3.24,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,6152129000,0,6087157000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,-1242576000,18751354000,1430741000,26269252000,717104000,0,0,548349000,-1265453000,717104000,0,11678743000,528897000,0,6342305000,4619334000,0,11678743000,15831000,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,-715587000,438341000,-1641707000,70053000,0,119906000,-1831666000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,1.48,1.26,0.7,1.8,280.806,1.75,3.16,0,2385576000,0
